,Unnamed: 0,Annualized Rate Pop,Annualized Rate GDP Per Capita,Unnamed: 3,MSA,Annualized Rate Pop.1,Annualized Rate GDP Per Capita.1,Unnamed: 7,Unnamed: 8
143,"Greenville, NC (Metropolitan Statistical Area)",0.023827780491757267,0.005397905729958685,,"Dayton-Kettering, OH (Metropolitan Statistical Area)",0.001072045828267143,0.011960524407342854,,
144,"Greenville-Anderson, SC (Metropolitan Statistical Area)",0.01290101927973808,-0.010582143565233793,,"Mansfield, OH (Metropolitan Statistical Area)",-0.0031144661307924704,0.011905084577764846,,
145,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",0.002020998405315666,0.02386619799765599,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",0.0026018954920947746,0.011876203068255098,,
146,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",0.019495032700114434,0.00236165727883364,,"Bloomington, IN (Metropolitan Statistical Area)",0.005837009712400976,0.011816336243273717,,
147,"Hammond, LA (Metropolitan Statistical Area)",0.01999297976539327,0.029702978185643936,,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",0.006873346891018706,0.011811552906539013,,
148,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",0.015330770235519209,0.004929331695746386,,"Pueblo, CO (Metropolitan Statistical Area)",0.006184764316607971,0.011765560307783307,,
149,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",0.008140650987419784,0.006818836545619211,,"Rockford, IL (Metropolitan Statistical Area)",-0.004189387619630391,0.011657586167681977,,
150,"Harrisonburg, VA (Metropolitan Statistical Area) *",0.014339013547275625,0.0014087213298268342,,"Springfield, MA (Metropolitan Statistical Area)",0.0013929470942646294,0.011649409140387146,,
151,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",0.0052175780988683584,0.012310946666638012,,"Dubuque, IA (Metropolitan Statistical Area)",0.0038432169360396173,0.011569823334457885,,
152,"Hattiesburg, MS (Metropolitan Statistical Area)",0.013430307159255195,0.012132429482430984,,"Lebanon, PA (Metropolitan Statistical Area)",0.007000930123195692,0.011552817331379472,,
153,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",0.005833078982229178,-0.006685561295271203,,"Barnstable Town, MA (Metropolitan Statistical Area)",-0.0014431650221405912,0.011403536324826158,,
154,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",0.02790727457096942,-0.017902475110989968,,"Charlottesville, VA (Metropolitan Statistical Area) *",0.009779404440875883,0.011387449039041986,,
155,"Hinesville, GA (Metropolitan Statistical Area)",0.00805290139820869,0.03964207385416785,,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",0.00131424812983294,0.011368242612753265,,
156,"Homosassa Springs, FL (Metropolitan Statistical Area)",0.017094986255278055,-0.009368892860023958,,"Lima, OH (Metropolitan Statistical Area)",-0.004411289667660023,0.01124774498935488,,
157,"Hot Springs, AR (Metropolitan Statistical Area)",0.008488135841642874,0.0033600526390795693,,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",0.013278642335811996,0.011210343912117837,,
158,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",0.007122586123455621,0.000642578834637586,,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",0.006119001684964598,0.011051239143290204,,
159,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",0.023679926834208276,0.004232077593109729,,"Billings, MT (Metropolitan Statistical Area)",0.009251080510751075,0.01094941330217547,,
160,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",0.001590030399446496,0.012239918905879499,,"Lancaster, PA (Metropolitan Statistical Area)",0.005475778339984805,0.010811907666482545,,
161,"Huntsville, AL (Metropolitan Statistical Area)",0.020768526213548633,0.02169478629676802,,"Akron, OH (Metropolitan Statistical Area)",0.00032145706672892516,0.010802904310541095,,
162,"Idaho Falls, ID (Metropolitan Statistical Area)",0.02613496617428801,0.0023153722067548177,,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",0.01821477976460595,0.010701231588781779,,
163,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",0.012848586557218322,0.006624029265622111,,"El Paso, TX (Metropolitan Statistical Area)",0.00583066030084356,0.01061196178906032,,
164,"Iowa City, IA (Metropolitan Statistical Area)",0.014352271308028408,0.010490651957083541,,"State College, PA (Metropolitan Statistical Area)",0.006796237791905968,0.010597624540024775,,
165,"Ithaca, NY (Metropolitan Statistical Area)",0.0047726393711295945,0.019130326004202614,,"Kankakee, IL (Metropolitan Statistical Area)",-0.0037915939297891166,0.010464273720021122,,
166,"Jackson, MI (Metropolitan Statistical Area)",0.0002452479862768975,-0.0004456304088311658,,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",-0.0008350534554533162,0.010439282135286776,,
167,"Jackson, MS (Metropolitan Statistical Area)",0.0076286169128041426,0.004712817575546424,,"Kansas City, MO-KS (Metropolitan Statistical Area)",0.007868170769482319,0.010428901280042036,,
168,"Jackson, TN (Metropolitan Statistical Area)",0.0053327406071879135,0.008914162823500549,,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",0.0038614864304968854,0.01041854638911932,,
169,"Jacksonville, FL (Metropolitan Statistical Area)",0.018070296963068166,-0.004641202071821282,,"Sumter, SC (Metropolitan Statistical Area)",-0.0020755218515292606,0.010339923338152701,,
170,"Jacksonville, NC (Metropolitan Statistical Area)",0.023924460212754628,0.028666250706883556,,"Columbia, SC (Metropolitan Statistical Area)",0.009886127200070538,0.010318970251989468,,
171,"Janesville-Beloit, WI (Metropolitan Statistical Area)",0.005045780820579271,0.004770802998347756,,"Bloomington, IL (Metropolitan Statistical Area)",0.002204515794879569,0.010214735935843766,,
172,"Jefferson City, MO (Metropolitan Statistical Area)",0.006879019922452656,0.006470552739854751,,"St. Cloud, MN (Metropolitan Statistical Area)",0.006825951543493858,0.010188643808010545,,
173,"Johnson City, TN (Metropolitan Statistical Area)",0.00986067619685893,0.01076739854403086,,"Abilene, TX (Metropolitan Statistical Area)",0.0043626050522576065,0.010131552945758848,,
174,"Johnstown, PA (Metropolitan Statistical Area)",-0.0056113170913291155,0.01216184167633827,,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",0.01036611105999019,0.01004814733815551,,
175,"Jonesboro, AR (Metropolitan Statistical Area)",0.012145180008986234,0.016355717772295497,,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",0.014900004521145593,0.010039540523986146,,
176,"Joplin, MO (Metropolitan Statistical Area)",0.011551637240571067,-0.0010373757496040525,,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",0.01960804320516263,0.009987058667086712,,
177,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",0.017711145638749537,0.02115824588275106,,"Macon-Bibb County, GA (Metropolitan Statistical Area)",-0.0013466131493997668,0.009983348668187508,,
178,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",0.004841490483555422,-0.004609780574719613,,"Lexington-Fayette, KY (Metropolitan Statistical Area)",0.010995542338528175,0.009884472078580009,,
179,"Kankakee, IL (Metropolitan Statistical Area)",0.009152469217917458,0.008297155011717017,,"College Station-Bryan, TX (Metropolitan Statistical Area)",0.016927927548463728,0.009807045230553646,,
180,"Kansas City, MO-KS (Metropolitan Statistical Area)",0.010204797202369331,0.003388092300692369,,"Binghamton, NY (Metropolitan Statistical Area)",-0.005714639440051461,0.009740230696295482,,
181,"Kennewick-Richland, WA (Metropolitan Statistical Area)",0.029671118014746867,0.009760382715281013,,"Portland-South Portland, ME (Metropolitan Statistical Area)",0.005140040924177525,0.00967388724797602,,
182,"Killeen-Temple, TX (Metropolitan Statistical Area)",0.021745929302035005,0.020720905123339683,,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",0.0015516740421208652,0.00963193416393926,,
183,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",0.003967576849400523,0.008431800267840961,,"Duluth, MN-WI (Metropolitan Statistical Area)",-0.0004684244784805003,0.009500550505482153,,
184,"Kingston, NY (Metropolitan Statistical Area)",0.002447324072528234,0.020232939392099247,,"Spartanburg, SC (Metropolitan Statistical Area)",0.012253422466463437,0.009472060064304344,,
185,"Knoxville, TN (Metropolitan Statistical Area)",0.011567372595572056,0.00829993219728542,,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",0.011548379831653577,0.009445962063366453,,
186,"Kokomo, IN (Metropolitan Statistical Area)",-0.00285100141812189,0.026504643025605734,,"Jacksonville, FL (Metropolitan Statistical Area)",0.016262605145888065,0.009405221669621655,,
187,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",0.005349786843593218,0.013695334387622715,,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",0.01035329427469267,0.009373083665946691,,
188,"Lafayette, LA (Metropolitan Statistical Area)",0.010213767901070314,0.0030060671165401676,,"Carbondale-Marion, IL (Metropolitan Statistical Area)",-0.0022456148308450663,0.009337080845755574,,
189,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",0.0119850235788439,0.007720846841439366,,"Idaho Falls, ID (Metropolitan Statistical Area)",0.013451653539042985,0.009324274155262824,,
190,"Lake Charles, LA (Metropolitan Statistical Area)",0.0038358401797744524,-0.01911202630772424,,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",0.005172018810462697,0.009278889163472304,,
191,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",0.025061011839690117,-0.002385808986982818,,"Monroe, MI (Metropolitan Statistical Area)",-0.0012328374308672174,0.009264153523531604,,
192,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",0.02267419917652891,-0.005504725691582002,,"Athens-Clarke County, GA (Metropolitan Statistical Area)",0.011106951869604531,0.009243829447577845,,
193,"Lancaster, PA (Metropolitan Statistical Area)",0.010063266531531667,-0.0009125511765649685,,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",-3.249926314330409e-05,0.009203605413680593,,
194,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",0.002275949916992648,-0.0037603971250116386,,"Appleton, WI (Metropolitan Statistical Area)",0.006267243755712082,0.009196967803840828,,
195,"Laredo, TX (Metropolitan Statistical Area)",0.025538279899989025,-0.02386606253528767,,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",0.0023389331726637597,0.009068517933945586,,
196,"Las Cruces, NM (Metropolitan Statistical Area)",0.01955214494282953,0.01963674710840646,,"Altoona, PA (Metropolitan Statistical Area)",-0.00454960531010995,0.009031837140093923,,
197,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",0.03279351217898796,-0.009893663382316675,,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)",0.00873252419388737,0.009019535651602961,,
198,"Lawrence, KS (Metropolitan Statistical Area)",0.010443610432323114,-0.0043528496853828536,,"Lewiston, ID-WA (Metropolitan Statistical Area)",0.003994332779386989,0.009013121351981734,,
199,"Lawton, OK (Metropolitan Statistical Area)",0.010322059452282817,0.024573887307363762,,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",0.023346652242665744,0.00881563686631992,,
200,"Lebanon, PA (Metropolitan Statistical Area)",0.011146301973955719,0.016679107378992697,,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",-0.00584469627719042,0.00876849404160529,,
201,"Lewiston, ID-WA (Metropolitan Statistical Area)",0.006765450836333731,0.006588982595201687,,"Missoula, MT (Metropolitan Statistical Area)",0.010271347807418119,0.00871869392813407,,
202,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",0.0036206273674330713,0.01089098174398262,,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",0.0005578256180653884,0.0085356191091841,,
203,"Lexington-Fayette, KY (Metropolitan Statistical Area)",0.01487072491975061,0.0006263215682640322,,"Naples-Marco Island, FL (Metropolitan Statistical Area)",0.02017413949799307,0.008406556812155408,,
204,"Lima, OH (Metropolitan Statistical Area)",-0.002235493973474667,0.029111943916088734,,"Victoria, TX (Metropolitan Statistical Area)",0.007156486028439435,0.008329871815882406,,
205,"Lincoln, NE (Metropolitan Statistical Area)",0.012364843040850726,-0.0001591764520960659,,"Fargo, ND-MN (Metropolitan Statistical Area)",0.020034775991084386,0.008249341795303122,,
206,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",0.014287584547657994,0.0051993270854533424,,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",-0.0006033655886324985,0.008113931689865073,,
207,"Logan, UT-ID (Metropolitan Statistical Area)",0.021380080073526653,0.023270614414540036,,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",0.007228800375617128,0.00809110750690678,,
208,"Longview, TX (Metropolitan Statistical Area)",0.009493111711253555,0.023622202777518142,,"Amarillo, TX (Metropolitan Statistical Area)",0.006418642708771571,0.008042334896562364,,
209,"Longview, WA (Metropolitan Statistical Area)",0.009977317331685276,0.01405054520892346,,"Logan, UT-ID (Metropolitan Statistical Area)",0.013805858072274857,0.00801067689467816,,
210,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",0.002875157412715046,0.01645455739034185,,"Topeka, KS (Metropolitan Statistical Area)",-0.0008992112317884882,0.008005287746665646,,
211,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",0.010106494439185765,-0.0002313848660547846,,"Gainesville, FL (Metropolitan Statistical Area)",0.009367793603634045,0.007973147151129067,,
212,"Lubbock, TX (Metropolitan Statistical Area)",0.013067954399711645,0.011113079167584194,,"Lincoln, NE (Metropolitan Statistical Area)",0.012491338054736456,0.007904721438503737,,
213,"Lynchburg, VA (Metropolitan Statistical Area) *",0.010882759393506802,0.010375813992356653,,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",0.0040446032917502706,0.007891808194478545,,
214,"Macon-Bibb County, GA (Metropolitan Statistical Area)",0.004580590831980924,-0.009838154401634824,,"Springfield, IL (Metropolitan Statistical Area)",-0.001688986933328307,0.007854793131758075,,
215,"Madera, CA (Metropolitan Statistical Area)",0.02069666623744104,0.02848158755634045,,"Cedar Rapids, IA (Metropolitan Statistical Area)",0.006553057206328816,0.007798147545984735,,
216,"Madison, WI (Metropolitan Statistical Area)",0.012016665406596072,0.008281964675719511,,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",0.0007008730471129709,0.0077449074792890205,,
217,"Manchester-Nashua, NH (Metropolitan Statistical Area)",0.0038506978120569357,0.018841844704286403,,"Jackson, MS (Metropolitan Statistical Area)",0.0020074309833668647,0.00771301727311946,,
218,"Manhattan, KS (Metropolitan Statistical Area)",0.018271251379089026,0.023107133779639355,,"Hot Springs, AR (Metropolitan Statistical Area)",0.0039587544715122824,0.007668531917836008,,
219,"Mankato, MN (Metropolitan Statistical Area)",0.0118471249989609,0.013747993479593656,,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",0.015064138595159315,0.00762217358262518,,
220,"Mansfield, OH (Metropolitan Statistical Area)",-0.003541174423738802,-0.005478091491147419,,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",0.011936887369275562,0.007616796160390571,,
221,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",0.03137644108532811,-0.008699204542272021,,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",0.0031584753949440714,0.007613979695131778,,
222,"Medford, OR (Metropolitan Statistical Area)",0.011269201310796673,0.0034921996866745797,,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",-0.0007502097467396718,0.007580846641932482,,
223,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",0.0088897370145129,-0.009256526878609117,,"Rapid City, SD (Metropolitan Statistical Area)",0.012550532530251068,0.007548046939080955,,
224,"Merced, CA (Metropolitan Statistical Area)",0.017914297290903214,0.011295087218375244,,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",0.01563117032840733,0.007318398955406424,,
225,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",0.009878720355174453,0.004071878265092588,,"Bangor, ME (Metropolitan Statistical Area)",-0.0022633973491984483,0.007249395026953209,,
226,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",0.0013832670643401102,-0.00029319272326566725,,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",0.0008328458975395137,0.007202559412587073,,
227,"Midland, MI (Metropolitan Statistical Area)",0.0001089683705919331,-0.012284282419914638,,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)",0.004899171281176784,0.0071179342313569816,,
228,"Midland, TX (Metropolitan Statistical Area)",0.01789170608790447,0.05248031995105196,,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",0.01633830451654461,0.0070872717774379534,,
229,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",0.003591598304876209,0.005183611667667787,,"Elmira, NY (Metropolitan Statistical Area)",-0.006684260185298663,0.0070454653352252095,,
230,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",0.009364895520672656,0.003761197042906339,,"Grand Junction, CO (Metropolitan Statistical Area)",0.005730579254452417,0.006944542474591753,,
231,"Missoula, MT (Metropolitan Statistical Area)",0.013020539609680748,0.0068605734001718766,,"Jackson, TN (Metropolitan Statistical Area)",-0.0010524775472807724,0.0069234394887096595,,
232,"Mobile, AL (Metropolitan Statistical Area)",0.0033782540752851364,0.01658624528290842,,"Erie, PA (Metropolitan Statistical Area)",-0.0039429165205198125,0.0069081659577121535,,
233,"Modesto, CA (Metropolitan Statistical Area)",0.011748241964316453,0.005567306541361727,,"Montgomery, AL (Metropolitan Statistical Area)",-0.0006361947450524985,0.006897143058915756,,
234,"Monroe, LA (Metropolitan Statistical Area)",0.0024699159766228274,0.010644948160936973,,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",0.0017243292218998008,0.0068829995812187406,,
235,"Monroe, MI (Metropolitan Statistical Area)",0.003214787880305936,-0.003013663877376449,,"Ocala, FL (Metropolitan Statistical Area)",0.010415758015220433,0.006849312173963451,,
236,"Montgomery, AL (Metropolitan Statistical Area)",0.008142861613786412,0.006709847026647564,,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",0.016834571677385446,0.006820407837941467,,
237,"Morgantown, WV (Metropolitan Statistical Area)",0.016201184227083276,0.01932149668774752,,"Wichita Falls, TX (Metropolitan Statistical Area)",-0.00028300540411885233,0.006802915002540821,,
238,"Morristown, TN (Metropolitan Statistical Area)",0.010607267689573874,-0.0009690978758579716,,"Lubbock, TX (Metropolitan Statistical Area)",0.011037364234125713,0.00671205488836879,,
239,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",0.012552385604281513,0.010022044522638884,,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",-0.004647203971496094,0.006701008564254707,,
240,"Muncie, IN (Metropolitan Statistical Area)",-0.0024524940898388303,-0.010707605911826512,,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",0.0014138117365025682,0.006686937981302377,,
241,"Muskegon, MI (Metropolitan Statistical Area)",0.0005547937098457911,-0.0015632526181910134,,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",0.01107771955874437,0.0065780769517427284,,
242,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",0.03483424012966019,-0.021791118766043893,,"Wilmington, NC (Metropolitan Statistical Area)",0.017787465447056672,0.006401225439183644,,
243,"Napa, CA (Metropolitan Statistical Area)",0.008460645684357004,0.0003015647180697467,,"California-Lexington Park, MD (Metropolitan Statistical Area)",0.00793363723322238,0.006323261360696275,,
244,"Naples-Marco Island, FL (Metropolitan Statistical Area)",0.02241870368951604,-0.015987282345435117,,"Joplin, MO (Metropolitan Statistical Area)",0.002163852077624151,0.006175620888759337,,
245,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",0.01958536490854934,0.008071780643344795,,"Rochester, NY (Metropolitan Statistical Area)",-0.0010319929617983448,0.005981582010338382,,
246,"New Bern, NC (Metropolitan Statistical Area)",0.010120862918642892,0.007856736073946768,,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",0.005649806148160241,0.005950994536610743,,
247,"New Haven-Milford, CT (Metropolitan Statistical Area)",0.004407701918510254,0.00921260230875598,,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",0.0009605986589158455,0.005947073594107621,,
248,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",-0.012984858667226207,0.03891870278777376,,"Lawrence, KS (Metropolitan Statistical Area)",0.011073608274778213,0.005908264503839078,,
249,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",0.0026597616356827114,0.009400463165393225,,"Iowa City, IA (Metropolitan Statistical Area)",0.01574426149264907,0.005878067536508658,,
250,"Niles, MI (Metropolitan Statistical Area)",-0.003078926216772526,0.005088177665504956,,"Richmond, VA (Metropolitan Statistical Area) *",0.009582968289353566,0.005754248174398624,,
251,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",0.01669497979217982,-0.003103294542567636,,"Glens Falls, NY (Metropolitan Statistical Area)",-0.0034827025986748916,0.00568933493761592,,
252,"Norwich-New London, CT (Metropolitan Statistical Area)",0.005245298465671233,0.013064557490297002,,"Springfield, MO (Metropolitan Statistical Area)",0.008242477356902977,0.005652737406018016,,
253,"Ocala, FL (Metropolitan Statistical Area)",0.02532690365171386,-0.0010500292468943462,,"Ocean City, NJ (Metropolitan Statistical Area)",-0.006122388160709424,0.005545055744353933,,
254,"Ocean City, NJ (Metropolitan Statistical Area)",-0.005342515568230288,0.017090146880331725,,"Kingston, NY (Metropolitan Statistical Area)",-0.0026350657539390143,0.0055115796203364376,,
255,"Odessa, TX (Metropolitan Statistical Area)",0.014147332917306743,0.042967578099122106,,"Colorado Springs, CO (Metropolitan Statistical Area)",0.016086685751517837,0.005444843846096115,,
256,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",0.021449766437398488,0.007136971578188378,,"Flagstaff, AZ (Metropolitan Statistical Area)",0.007450365870771192,0.005431863913901935,,
257,"Oklahoma City, OK (Metropolitan Statistical Area)",0.014101762365542836,0.019041854904586097,,"Coeur d'Alene, ID (Metropolitan Statistical Area)",0.019070498174191153,0.005411730029658779,,
258,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",0.019612459827225592,0.0028959133866564013,,"Utica-Rome, NY (Metropolitan Statistical Area)",-0.0033021915484144904,0.005244251262286781,,
259,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",0.012460300556113468,0.012607162765358781,,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",0.011663288766236679,0.005082099455377076,,
260,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",0.02517023891363701,-0.006838438537628333,,"St. Louis, MO-IL (Metropolitan Statistical Area)",0.0006921433849231828,0.005067720098198114,,
261,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",0.00610531234252254,0.007236095332538106,,"Cheyenne, WY (Metropolitan Statistical Area)",0.008856202201964036,0.0050491010323685526,,
262,"Owensboro, KY (Metropolitan Statistical Area)",0.004738860544695855,0.015348969069092888,,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",0.006743930569682588,0.004969306984057953,,
263,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",0.008195591086216147,0.02316161125891436,,"Battle Creek, MI (Metropolitan Statistical Area)",-0.0013533761301059988,0.004968098224428008,,
264,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",0.012500466241828656,0.02294987532731585,,"Bay City, MI (Metropolitan Statistical Area)",-0.004430520199437016,0.004961742607548114,,
265,"Panama City, FL (Metropolitan Statistical Area)",0.013320904768284292,0.012705914023920073,,"Johnstown, PA (Metropolitan Statistical Area)",-0.010597468082263695,0.004925471230866618,,
266,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",-0.0010018386280402636,0.005395576108890854,,"Dothan, AL (Metropolitan Statistical Area)",0.002020851222817921,0.004889773371309136,,
267,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",0.008187849073984399,0.007063452640575285,,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",0.0012849609893510472,0.0048717943808445074,,
268,"Peoria, IL (Metropolitan Statistical Area)",0.003414541327735554,0.02754340859339721,,"Decatur, AL (Metropolitan Statistical Area)",-0.0015527652623277266,0.0048638323530501015,,
269,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",0.004900239918707916,0.011382355537197464,,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",-0.0011627001622954714,0.004776822431626693,,
270,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",0.025105490497274285,-0.0036680115836840166,,"Tucson, AZ (Metropolitan Statistical Area)",0.007131101453083266,0.004742011997745932,,
271,"Pine Bluff, AR (Metropolitan Statistical Area)",-0.006817464469125678,0.010659543422816276,,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",0.013925351833463662,0.004740611384177029,,
272,"Pittsburgh, PA (Metropolitan Statistical Area)",-0.0028071154352709016,0.017133902737779927,,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",0.008080937336214511,0.0047382827617004075,,
273,"Pittsfield, MA (Metropolitan Statistical Area)",-0.002183486550362934,0.009869933685511478,,"Tallahassee, FL (Metropolitan Statistical Area)",0.005251183161253614,0.004658851756015103,,
274,"Pocatello, ID (Metropolitan Statistical Area)",0.009175951967731022,0.0003875678200842003,,"Bloomsburg-Berwick, PA (Metropolitan Statistical Area)",-0.00289805917134911,0.004587494113573065,,
275,"Port St. Lucie, FL (Metropolitan Statistical Area)",0.02914476706643132,-0.0012003245862283185,,"Peoria, IL (Metropolitan Statistical Area)",-0.00390866206431717,0.004488440842209895,,
276,"Portland-South Portland, ME (Metropolitan Statistical Area)",0.004178619668657513,0.007236907437342621,,"Punta Gorda, FL (Metropolitan Statistical Area)",0.018417904719923772,0.004470583644805126,,
277,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",0.013915007406083424,0.015213442338396277,,"Hattiesburg, MS (Metropolitan Statistical Area)",0.00409097873852704,0.0044572537358129605,,
278,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",0.006637861345211604,0.016822546896739565,,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",0.021019969857925425,0.004445323039430349,,
279,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",0.022538259195685306,0.0031103210563077077,,"Grand Island, NE (Metropolitan Statistical Area)",0.0048548577128249,0.004398588616622012,,
280,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",0.0005344849984190159,0.011075428826702538,,"Columbia, MO (Metropolitan Statistical Area)",0.010599137863621877,0.004370365354166461,,
281,"Provo-Orem, UT (Metropolitan Statistical Area)",0.033534594021946695,0.011780091654958191,,"Longview, WA (Metropolitan Statistical Area)",0.007876092831696546,0.004261616142205105,,
282,"Pueblo, CO (Metropolitan Statistical Area)",0.01138883300448823,0.008150961028247306,,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",0.0035052538591888727,0.0042216510045549605,,
283,"Punta Gorda, FL (Metropolitan Statistical Area)",0.009893927369611921,0.006886974485846409,,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",0.0006891152110801713,0.0040553191301146985,,
284,"Racine, WI (Metropolitan Statistical Area)",0.0036821699727485058,0.0012502672902503509,,"Cumberland, MD-WV (Metropolitan Statistical Area)",-0.006483392757867357,0.004048722448000586,,
